hhid,mobile_money,bank_account,vsla_account,sacco_account,online_bank_account,no_account,weight,district,hh_location,gender,age,hh_members,highest_grade_completed,mm_account_cancelled,prefer_cash,mm_trust,mm_account_telco_1,mm_account_telco_2,mm_account_telco_3,mm_account_telco_main,undrstd_terms_nd_cond,agent_trust,taken_mm_loan,ntwrk_unavailable_mm_txn,clear_about_txn_fees,txn_ever_failed,agent_ever_not_had_enough_cash,have_copy_of_terms_nd_cond,undrstd_hw_nd_whr_to_complain,had_issue_reslvd_after_complaint,understand_data_mm_providers_collect,been_victim_of_fraud
1934,NA,NA,NA,NA,NA,TRUE,180.01,District_B,Rural,female,26,4,primary 3,yes,yes,no,,,,,,,,no,no,no,no,no,yes,yes,yes,no
1935,TRUE,NA,TRUE,TRUE,NA,NA,360.25,District_B,Rural,male,27,4,primary 3,no,yes,,Company_A,,,,yes,,,yes,no,no,no,no,yes,,no,no
1936,TRUE,TRUE,TRUE,NA,NA,NA,325.47,District_A,Rural,female,53,10,secondary 3,no,yes,no,Company_A,Company_B,,Company_A,no,,,yes,yes,no,no,no,no,,yes,no
1937,TRUE,NA,TRUE,TRUE,NA,NA,224.37,District_B,Rural,female,27,4,primary 5,no,yes,no,Company_C,,,,yes,no,no,yes,yes,no,no,no,no,,yes,no
1938,TRUE,TRUE,NA,TRUE,NA,NA,317.9,District_C,Urban,female,42,8,secondary 4,no,no,no,Company_A,Company_B,,Company_A,yes,no,,yes,yes,yes,yes,no,yes,yes,yes,no
1939,TRUE,NA,TRUE,NA,NA,NA,747.77,District_B,Rural,male,46,7,primary 6,no,yes,no,Company_A,Company_C,,Company_A,yes,no,no,no,yes,no,no,no,no,,no,no
1940,TRUE,NA,TRUE,TRUE,NA,NA,204.48,District_B,Rural,male,24,6,primary 5,no,yes,no,Company_B,,,,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes
1941,TRUE,NA,TRUE,NA,NA,NA,172.14,District_C,Rural,female,33,4,primary 6,no,yes,no,Company_B,,,,yes,,,no,yes,no,no,no,yes,,yes,no
1942,NA,NA,TRUE,NA,NA,NA,"2,244.60",District_C,Rural,female,42,5,primary 6,no,yes,,,,,,,,,,,,,,,,,
1943,NA,NA,NA,NA,NA,TRUE,455.3,District_B,Rural,female,38,8,primary 3,no,yes,no,,,,,,,,,,,,,,,,
1944,NA,NA,NA,TRUE,NA,NA,982.02,District_B,Rural,male,18,4,primary 6,no,yes,no,,,,,,,,,,,,,,,,
1945,TRUE,TRUE,NA,NA,NA,NA,114.07,District_A,Rural,male,45,9,primary 6,no,yes,no,Company_A,Company_B,,Company_A,yes,no,no,no,yes,no,no,no,no,,no,no
1946,NA,NA,TRUE,NA,NA,NA,207.79,District_A,Rural,male,18,8,primary 6,no,yes,,,,,,,,,,,,,,,,,
1947,TRUE,TRUE,NA,NA,NA,NA,349.65,District_A,Urban,female,26,8,university,no,yes,no,Company_A,,,,,yes,,no,no,yes,yes,no,yes,yes,yes,no
1948,TRUE,TRUE,NA,NA,NA,NA,311.51,District_A,Urban,female,40,5,secondary 6,no,yes,no,Company_A,Company_B,,Company_A,no,yes,no,yes,yes,no,yes,no,yes,yes,yes,no
1949,TRUE,TRUE,NA,NA,NA,NA,938.78,District_A,Urban,female,35,7,secondary 6,no,yes,no,Company_A,Company_B,,Company_A,yes,no,no,yes,no,no,yes,no,yes,,no,no
1950,TRUE,TRUE,NA,NA,NA,NA,96.47,District_A,Urban,female,38,4,secondary 5,no,no,,Company_A,Company_B,,Company_A,yes,no,,yes,no,no,yes,no,no,,no,no
1951,TRUE,NA,NA,NA,NA,NA,381.82,District_A,Urban,male,28,6,secondary 6,no,yes,yes,Company_B,Company_C,,Company_B,no,yes,no,no,no,no,yes,no,no,,yes,no
1952,NA,NA,NA,NA,NA,TRUE,"1,609.69",District_B,Rural,female,20,5,secondary 6,no,yes,no,,,,,,,,,,,,,,,,
1953,TRUE,NA,NA,NA,NA,NA,89.39,District_B,Rural,male,19,2,primary 5,no,yes,no,Company_B,Company_C,,Company_B,yes,,,yes,yes,no,no,no,yes,yes,yes,no
1954,TRUE,NA,TRUE,TRUE,NA,NA,179.47,District_C,Rural,male,61,3,,no,yes,no,Company_B,,,,yes,no,no,no,yes,no,yes,no,no,,yes,no
1955,TRUE,NA,NA,TRUE,NA,NA,510.76,District_B,Rural,male,20,4,secondary 3,no,no,no,Company_A,Company_C,,Company_A,,,,yes,no,yes,yes,no,no,no,yes,no
1956,NA,NA,NA,NA,NA,TRUE,519.03,District_A,Urban,male,32,8,primary 4,no,,,,,,,,,,,,,,,,,,
1957,TRUE,NA,TRUE,NA,NA,NA,135.28,District_A,Urban,female,36,6,secondary 6,no,yes,,Company_A,,,,yes,no,,yes,yes,yes,yes,no,yes,,yes,no
1958,TRUE,TRUE,TRUE,NA,NA,NA,319.96,District_C,Rural,male,27,3,primary 6,no,yes,no,Company_B,,,,yes,no,no,yes,yes,yes,yes,no,yes,,yes,no
1959,TRUE,NA,TRUE,TRUE,NA,NA,221.6,District_B,Rural,female,41,6,primary 6,no,yes,no,Company_A,Company_B,,Company_A,yes,no,,yes,yes,no,yes,no,no,,no,no
1960,TRUE,TRUE,TRUE,TRUE,NA,NA,336.5,District_C,Rural,male,29,4,primary 5,no,yes,no,Company_B,,,,no,no,,yes,no,no,no,no,yes,,no,no
1961,TRUE,NA,TRUE,TRUE,NA,NA,152.8,District_B,Rural,female,42,6,tvet,no,yes,no,Company_A,,,,yes,no,no,yes,no,no,no,no,yes,yes,yes,no
1962,TRUE,NA,NA,NA,NA,NA,135.88,District_B,Rural,female,27,2,primary 2,no,yes,no,Company_A,,,,yes,no,,no,yes,no,no,no,no,,no,no
1963,NA,NA,TRUE,NA,NA,NA,"1,028.40",District_B,Rural,female,37,6,,no,yes,no,,,,,,,,,,,,,,,,
1964,TRUE,TRUE,TRUE,TRUE,NA,NA,91.96,District_A,Rural,female,71,2,secondary 6,no,yes,yes,Company_A,,,,no,,no,yes,no,no,yes,no,yes,,no,no
1965,NA,NA,NA,TRUE,NA,NA,"2,888.82",District_B,Rural,female,42,6,,no,yes,no,,,,,,,,,,,,,,,,
1966,TRUE,NA,NA,TRUE,NA,NA,380.45,District_B,Rural,male,39,9,primary 6,no,yes,no,Company_A,Company_B,,Company_A,,no,,yes,no,no,yes,no,yes,,no,no
1967,TRUE,TRUE,TRUE,TRUE,NA,NA,113.03,District_A,Rural,male,35,5,primary 6,no,yes,yes,Company_A,Company_B,,Company_A,no,yes,,no,yes,yes,yes,no,no,,no,no
1968,NA,NA,TRUE,TRUE,NA,NA,139.08,District_C,Rural,female,54,2,primary 2,no,yes,no,,,,,,,,,,,,,,,,
1969,NA,NA,NA,TRUE,NA,NA,250.89,District_B,Rural,male,63,3,primary 3,yes,yes,no,,,,,,no,,no,no,no,no,,no,,no,no
1970,TRUE,TRUE,TRUE,NA,NA,NA,625.85,District_A,Urban,male,28,2,university,no,yes,no,Company_A,Company_B,,Company_A,yes,no,no,yes,yes,yes,yes,no,yes,,yes,yes
1971,TRUE,TRUE,NA,TRUE,NA,NA,433.96,District_A,Rural,female,49,6,secondary 4,no,yes,no,Company_A,Company_B,,Company_A,,,yes,yes,no,no,yes,no,yes,,yes,no
1972,NA,NA,NA,NA,NA,TRUE,"1,078.50",District_C,Rural,female,24,5,primary 3,no,yes,,,,,,,,,,,,,,,,,
1973,TRUE,NA,NA,NA,NA,NA,501.82,District_B,Rural,female,19,5,primary 6,no,yes,no,Company_C,,,,no,,,no,no,no,no,no,yes,,no,no
1974,NA,NA,NA,NA,NA,TRUE,68.49,District_A,Rural,female,51,4,,no,yes,,,,,,,,,,,,,,,,,
1975,TRUE,NA,NA,TRUE,NA,NA,289.41,District_A,Urban,female,20,8,secondary 6,no,yes,no,Company_A,,,,yes,yes,no,no,no,no,no,no,yes,yes,yes,no
1976,TRUE,TRUE,TRUE,NA,NA,NA,283.23,District_A,Urban,female,44,3,primary 3,no,yes,no,Company_A,Company_B,,Company_A,yes,no,no,no,yes,no,no,no,yes,,no,no
1977,TRUE,TRUE,NA,TRUE,NA,NA,254.55,District_A,Urban,male,46,9,secondary 6,no,yes,no,Company_A,Company_B,,Company_A,yes,no,yes,no,yes,no,no,no,yes,yes,yes,yes
1978,TRUE,TRUE,TRUE,TRUE,NA,NA,212.68,District_C,Rural,male,32,5,primary 6,no,yes,no,Company_A,,,,yes,,,yes,no,no,yes,no,yes,,no,no
1979,NA,NA,NA,TRUE,NA,NA,151.03,District_B,Rural,female,30,5,,yes,yes,no,,,,,,,,no,no,no,no,,yes,,no,no
1980,NA,TRUE,NA,TRUE,NA,NA,457.86,District_A,Urban,male,77,3,primary 6,no,yes,no,,,,,,,,,,,,,,,,
1981,NA,NA,TRUE,NA,NA,NA,178.99,District_C,Rural,male,52,3,primary 6,yes,yes,no,,,,,,no,,yes,yes,no,no,no,no,,no,no
1982,NA,NA,NA,NA,NA,TRUE,192.66,District_C,Rural,female,28,3,secondary 4,yes,yes,no,,,,,,no,,no,yes,no,yes,no,yes,yes,no,no
1983,TRUE,TRUE,NA,NA,NA,NA,381.82,District_A,Urban,female,59,4,primary 6,no,yes,,Company_A,,,,,yes,no,yes,no,yes,yes,no,yes,yes,no,yes
1984,TRUE,NA,TRUE,TRUE,NA,NA,266.73,District_A,Rural,female,38,5,primary 4,no,yes,,Company_A,Company_B,,Company_A,no,no,,yes,no,no,yes,no,no,,no,no
1985,TRUE,TRUE,NA,TRUE,NA,NA,132.64,District_A,Rural,female,36,5,secondary 3,no,yes,no,Company_B,,,,yes,yes,,no,yes,no,yes,no,yes,,no,no
1986,TRUE,NA,NA,TRUE,NA,NA,329.11,District_B,Rural,male,56,4,primary 6,no,yes,no,Company_A,Company_B,,Company_A,yes,no,no,yes,yes,no,yes,no,yes,yes,no,yes
1987,TRUE,TRUE,TRUE,TRUE,NA,NA,611.67,District_C,Rural,male,35,5,secondary 6,no,yes,no,Company_A,Company_B,,Company_B,no,yes,yes,yes,yes,no,yes,no,yes,,no,yes
1988,TRUE,TRUE,TRUE,TRUE,NA,NA,317.59,District_B,Rural,female,56,2,primary 4,no,yes,yes,Company_A,Company_B,,Company_B,yes,,,yes,yes,yes,yes,no,no,,no,no
1989,TRUE,NA,NA,NA,NA,NA,264.94,District_A,Rural,male,19,6,,no,yes,no,Company_B,,,,no,no,,no,yes,no,yes,no,no,,no,no
1990,TRUE,NA,TRUE,TRUE,NA,NA,85.55,District_A,Rural,female,38,7,primary 6,no,yes,no,Company_B,,,,yes,no,,yes,yes,no,yes,no,yes,yes,yes,yes
1991,TRUE,TRUE,TRUE,TRUE,NA,NA,178.99,District_C,Rural,male,40,8,tvet,no,yes,no,Company_B,,,,yes,no,no,no,yes,yes,no,no,yes,yes,no,no
1992,TRUE,NA,NA,NA,NA,NA,"1,008.02",District_C,Rural,male,31,4,primary 6,no,yes,no,Company_B,,,,yes,,,no,yes,no,yes,no,yes,yes,no,no
1993,TRUE,NA,NA,TRUE,NA,NA,170.66,District_A,Urban,male,33,4,primary 6,no,yes,no,Company_A,Company_B,,Company_A,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes
1994,NA,NA,NA,NA,NA,TRUE,406.14,District_B,Rural,female,32,7,secondary 3,yes,yes,no,,,,,,no,,yes,yes,no,no,no,no,,no,no
1995,NA,NA,TRUE,NA,NA,NA,862.41,District_C,Rural,female,48,5,primary 6,yes,yes,,,,,,,,,no,yes,no,yes,no,yes,,yes,no
1996,TRUE,TRUE,TRUE,NA,NA,NA,391.6,District_B,Rural,female,33,7,university,no,yes,no,Company_A,,,,yes,no,,no,yes,no,yes,no,yes,,no,no
1997,NA,TRUE,TRUE,NA,NA,NA,63.22,District_A,Rural,male,54,11,,no,yes,,,,,,,,,,,,,,,,,
1998,TRUE,NA,NA,NA,NA,NA,594.97,District_B,Rural,male,23,8,secondary 6,no,no,no,Company_A,Company_C,,Company_A,yes,yes,,yes,yes,yes,yes,no,yes,yes,no,no
1999,TRUE,TRUE,TRUE,TRUE,NA,NA,266.73,District_A,Rural,male,38,5,primary 4,no,yes,no,Company_A,,,,yes,yes,,yes,yes,no,yes,yes,yes,yes,no,yes
2000,NA,NA,TRUE,NA,NA,NA,163.41,District_A,Urban,female,31,4,primary 5,no,yes,,,,,,,,,,,,,,,,,
2001,TRUE,NA,TRUE,TRUE,NA,NA,225.31,District_B,Rural,male,67,5,primary 6,no,yes,no,Company_A,,,,yes,,,yes,no,no,no,no,no,,no,no
2002,TRUE,TRUE,NA,NA,NA,NA,458.26,District_C,Rural,male,36,3,secondary 6,no,yes,no,Company_A,Company_B,Company_C,Company_B,yes,no,,no,yes,no,no,no,yes,yes,yes,no
2003,NA,NA,TRUE,TRUE,NA,NA,178.99,District_C,Rural,male,45,8,primary 6,no,yes,no,,,,,,,,,,,,,,,,
2004,TRUE,NA,NA,TRUE,NA,NA,45.16,District_C,Rural,male,57,3,primary 5,no,yes,no,Company_B,,,,yes,,,no,no,no,no,no,no,,no,no
2005,NA,TRUE,TRUE,NA,NA,NA,448.74,District_B,Rural,male,55,4,,yes,yes,no,,,,,,,,no,no,no,no,no,yes,,no,no
2006,TRUE,NA,NA,NA,NA,NA,331.74,District_A,Urban,female,26,4,university,no,yes,no,Company_A,Company_B,,Company_A,yes,no,no,yes,no,yes,yes,no,yes,yes,no,no
2007,NA,NA,NA,NA,NA,TRUE,"1,335.62",District_C,Rural,male,21,2,primary 4,no,yes,,,,,,,,,,,,,,,,,
2008,NA,TRUE,TRUE,TRUE,NA,NA,511.74,District_C,Rural,male,40,6,primary 6,yes,yes,no,,,,,,,,no,yes,no,no,no,yes,yes,yes,no
2009,TRUE,NA,NA,TRUE,NA,NA,196.98,District_B,Rural,male,35,4,primary 5,no,yes,no,Company_A,,,,,,no,yes,no,no,yes,no,no,,no,no
2010,NA,NA,TRUE,NA,NA,NA,996.24,District_B,Rural,female,76,3,,no,yes,,,,,,,,,,,,,,,,,
2011,NA,NA,TRUE,TRUE,NA,NA,"1,105.02",District_B,Rural,female,52,3,,no,yes,no,,,,,,,,,,,,,,,,
2012,TRUE,TRUE,NA,NA,NA,NA,180.51,District_A,Urban,male,41,4,tvet,no,,no,Company_A,Company_B,,Company_A,yes,no,yes,yes,no,no,yes,no,yes,,no,no
2013,TRUE,NA,TRUE,NA,NA,NA,211.93,District_C,Urban,male,20,4,primary 3,no,yes,no,Company_B,,,,yes,no,,no,no,no,no,no,yes,,no,no
2014,TRUE,TRUE,NA,NA,NA,NA,458.26,District_C,Rural,male,36,3,,no,yes,no,Company_B,,,,yes,no,,yes,yes,no,yes,no,yes,,no,no
2015,NA,TRUE,TRUE,TRUE,NA,NA,172.14,District_C,Rural,female,57,1,primary 6,yes,yes,no,,,,,,,,no,yes,no,,,yes,,no,no
2016,TRUE,NA,TRUE,NA,NA,NA,219.81,District_B,Rural,female,22,2,secondary 1,no,yes,no,Company_A,Company_B,,Company_B,yes,,,no,no,no,no,no,yes,,yes,no
2017,TRUE,TRUE,TRUE,NA,NA,NA,"1,051.85",District_A,Rural,female,23,8,university,no,yes,no,Company_A,Company_B,Company_C,Company_A,yes,yes,no,yes,yes,no,yes,yes,yes,yes,no,yes
2018,NA,NA,TRUE,TRUE,NA,NA,"4,812.17",District_B,Rural,female,60,4,primary 2,yes,yes,no,,,,,,,,no,no,no,no,,yes,,no,no
2019,NA,NA,TRUE,TRUE,NA,NA,172.02,District_C,Rural,female,68,6,primary 3,yes,yes,no,,,,,,,,no,no,no,no,no,no,,no,no
2020,TRUE,TRUE,NA,NA,NA,NA,509.1,District_A,Urban,male,58,8,primary 6,no,yes,no,Company_A,Company_B,,Company_A,yes,yes,no,yes,no,yes,yes,no,no,no,no,yes
2021,TRUE,NA,TRUE,TRUE,NA,NA,195.8,District_B,Rural,female,40,6,primary 3,no,yes,no,Company_A,,,,yes,no,,yes,no,no,yes,no,no,,no,no
2022,TRUE,TRUE,NA,NA,TRUE,NA,375.51,District_A,Urban,male,68,6,secondary 6,no,yes,no,Company_A,,,,yes,,yes,yes,yes,no,no,no,yes,yes,yes,no
2023,TRUE,NA,NA,NA,NA,NA,849.7,District_A,Urban,female,35,6,primary 6,no,yes,no,Company_A,Company_B,,Company_A,no,no,,yes,no,no,yes,no,yes,,no,no
2024,TRUE,NA,TRUE,TRUE,NA,NA,219.81,District_B,Rural,male,25,3,primary 6,no,yes,no,Company_A,,,,yes,no,,yes,yes,no,no,no,yes,yes,no,no
2025,TRUE,NA,NA,NA,NA,NA,788.89,District_A,Rural,female,21,3,secondary 6,no,yes,yes,Company_A,,,,yes,yes,no,no,yes,no,yes,no,yes,yes,yes,no
2026,TRUE,NA,NA,NA,NA,NA,455.04,District_C,Rural,female,19,11,primary 6,no,yes,no,Company_B,,,,yes,no,no,no,yes,no,yes,no,yes,yes,no,no
2027,TRUE,TRUE,NA,NA,NA,NA,291.89,District_A,Urban,female,59,4,secondary 6,no,yes,no,Company_A,,,,no,no,,yes,yes,no,yes,no,yes,,yes,no
2028,TRUE,NA,TRUE,TRUE,NA,NA,173.56,District_B,Rural,male,60,5,primary 6,no,yes,no,Company_A,Company_B,,Company_A,yes,no,,no,yes,no,yes,no,no,,no,no
2029,NA,NA,NA,TRUE,NA,NA,869.79,District_B,Rural,female,69,4,,no,yes,,,,,,,,,,,,,,,,,
2030,TRUE,TRUE,TRUE,NA,NA,NA,90.31,District_C,Urban,female,60,4,primary 6,no,yes,no,Company_A,Company_B,,Company_B,yes,no,,yes,yes,no,yes,no,yes,,yes,no
2031,NA,NA,TRUE,NA,NA,NA,236.69,District_A,Rural,male,31,5,primary 5,yes,yes,yes,,,,,,,,no,yes,no,no,no,yes,,no,no
2032,TRUE,TRUE,TRUE,NA,NA,NA,152.92,District_C,Rural,female,30,4,university,no,yes,no,Company_A,Company_C,,Company_A,yes,yes,,yes,no,yes,yes,no,no,,no,no
2033,TRUE,NA,TRUE,TRUE,NA,NA,388.13,District_B,Rural,female,53,5,primary 6,no,yes,no,Company_A,Company_B,,Company_B,no,yes,,no,yes,no,yes,no,yes,yes,no,yes
2034,TRUE,TRUE,NA,NA,NA,NA,254.74,District_A,Urban,male,30,4,primary 6,no,yes,no,Company_A,,,,yes,,no,no,yes,no,no,no,yes,,yes,no
2035,NA,NA,TRUE,NA,NA,NA,222.11,District_C,Rural,female,36,5,primary 4,no,yes,no,,,,,,,,,,,,,,,,
2036,NA,NA,NA,NA,NA,TRUE,210.27,District_A,Urban,female,19,6,tvet,yes,yes,no,,,,,,no,,yes,no,yes,yes,no,no,yes,no,no
2037,NA,NA,TRUE,TRUE,NA,NA,195.45,District_B,Rural,female,33,4,primary 5,yes,yes,no,,,,,,no,,no,yes,no,no,no,yes,,no,no
2038,TRUE,TRUE,TRUE,NA,NA,NA,283.23,District_A,Urban,male,44,1,primary 6,no,yes,no,Company_A,Company_B,,Company_B,yes,no,,yes,yes,no,yes,no,yes,,yes,no
2039,TRUE,TRUE,NA,NA,NA,NA,180.51,District_A,Urban,female,26,3,secondary 6,no,yes,no,Company_B,,,,yes,no,,yes,no,no,yes,no,no,,no,no
2040,NA,NA,NA,TRUE,NA,NA,"1,064.42",District_B,Rural,female,56,5,primary 6,no,yes,yes,,,,,,,,,,,,,,,,
2041,TRUE,NA,TRUE,NA,NA,NA,206.54,District_C,Urban,female,24,4,secondary 1,no,yes,no,Company_A,Company_B,,Company_B,yes,no,no,yes,yes,no,yes,no,no,,yes,no
2042,TRUE,TRUE,TRUE,TRUE,NA,NA,250.34,District_A,Urban,male,37,6,primary 6,no,yes,no,Company_A,,,,yes,yes,no,yes,no,no,yes,no,yes,yes,no,no
2043,TRUE,NA,TRUE,NA,NA,NA,346.52,District_C,Rural,female,85,11,primary 5,no,yes,no,Company_B,Company_C,,Company_B,yes,no,no,no,yes,no,no,no,yes,,yes,no
2044,NA,NA,TRUE,NA,NA,NA,110.03,District_C,Rural,female,50,6,primary 6,yes,yes,no,,,,,,no,,no,yes,no,no,no,yes,,no,no
2045,TRUE,NA,NA,NA,NA,NA,176.25,District_B,Rural,female,35,6,primary 2,no,yes,no,Company_A,,,,yes,no,no,no,no,no,yes,no,no,,no,no
2046,TRUE,NA,TRUE,TRUE,NA,NA,371.78,District_B,Rural,male,21,5,secondary 4,no,yes,no,Company_C,,,,no,no,,yes,yes,no,yes,no,yes,,no,no
2047,TRUE,NA,TRUE,TRUE,NA,NA,211.05,District_B,Rural,male,52,7,,no,yes,no,Company_A,,,,yes,,,no,no,no,no,no,no,,no,no
2048,NA,NA,NA,NA,NA,TRUE,411.78,District_A,Urban,female,22,3,primary 6,no,yes,no,,,,,,,,,,,,,,,,
2049,TRUE,NA,NA,NA,NA,NA,831.44,District_A,Urban,female,21,8,university,no,,no,Company_A,,,,yes,yes,,yes,no,yes,yes,no,yes,yes,no,no
2050,TRUE,TRUE,NA,TRUE,NA,NA,566.47,District_A,Urban,male,25,3,secondary 3,no,yes,,Company_A,Company_B,,Company_A,no,no,,yes,no,no,yes,no,yes,,no,yes
2051,TRUE,NA,NA,NA,NA,NA,611.67,District_C,Rural,female,19,5,secondary 6,no,yes,no,Company_A,Company_B,,Company_B,yes,yes,,yes,no,yes,yes,no,yes,no,yes,yes
2052,NA,NA,TRUE,NA,NA,NA,235.81,District_C,Rural,female,43,5,primary 4,yes,yes,no,,,,,,,,no,no,no,,no,yes,,no,no
2053,TRUE,TRUE,NA,NA,TRUE,NA,265.27,District_A,Rural,male,52,5,primary 6,no,yes,no,Company_A,Company_B,Company_C,Company_B,yes,no,yes,yes,yes,yes,yes,no,yes,,no,no
2054,TRUE,NA,TRUE,NA,NA,NA,250.89,District_B,Rural,male,27,4,primary 1,no,yes,no,Company_A,,,,yes,,,no,yes,no,no,no,yes,,yes,no
2055,TRUE,NA,TRUE,NA,NA,NA,85.55,District_A,Rural,male,44,6,primary 6,no,yes,no,Company_A,Company_B,,Company_A,yes,,no,yes,no,no,yes,no,yes,yes,no,no
2056,TRUE,NA,NA,NA,NA,NA,135.28,District_A,Urban,female,30,5,primary 6,no,yes,no,Company_A,,,,yes,no,,yes,yes,no,no,no,no,,no,no
2057,TRUE,NA,TRUE,NA,NA,NA,388.13,District_B,Rural,male,30,2,secondary 2,no,yes,no,Company_B,,,,yes,no,,yes,yes,no,no,no,yes,yes,no,no
2058,TRUE,TRUE,TRUE,NA,NA,NA,405.65,District_C,Rural,female,24,2,primary 6,no,yes,no,Company_B,,,,yes,no,,yes,yes,no,yes,no,yes,,no,no
2059,TRUE,TRUE,NA,NA,NA,NA,592.42,District_A,Rural,female,38,11,primary 1,no,,no,Company_B,,,,no,,,,,,,,,,,
2060,TRUE,TRUE,TRUE,TRUE,NA,NA,250.34,District_A,Urban,female,27,3,secondary 6,no,yes,no,Company_A,Company_B,,Company_A,yes,no,yes,yes,yes,yes,yes,no,yes,,yes,no
2061,TRUE,NA,TRUE,TRUE,NA,NA,391.6,District_B,Rural,female,38,6,secondary 6,no,yes,no,Company_A,,,,yes,no,,no,yes,no,no,no,yes,,no,no
2062,TRUE,NA,NA,NA,NA,NA,123,District_C,Rural,female,28,1,primary 3,no,yes,no,Company_B,,,,yes,no,,no,no,no,yes,no,yes,yes,yes,no
2063,TRUE,TRUE,TRUE,NA,NA,NA,125.4,District_A,Urban,female,28,3,primary 6,no,yes,no,Company_B,,,,yes,,,no,yes,no,yes,no,yes,,no,no
2064,NA,NA,TRUE,NA,NA,NA,579.01,District_C,Rural,female,72,2,,yes,yes,no,,,,,,,,no,no,no,no,,no,,no,no
2065,NA,NA,TRUE,NA,NA,NA,264.95,District_B,Rural,female,30,3,,no,yes,,,,,,,,,,,,,,,,,
2066,TRUE,NA,TRUE,TRUE,NA,NA,227.2,District_A,Urban,male,58,8,primary 6,no,yes,no,Company_A,Company_B,,Company_A,no,no,no,no,no,no,no,no,yes,,no,no
2067,TRUE,NA,TRUE,TRUE,NA,NA,298.68,District_B,Rural,male,58,4,primary 6,no,yes,no,Company_A,Company_B,,Company_A,yes,no,,no,yes,no,no,no,yes,,no,no
2068,TRUE,NA,TRUE,NA,NA,NA,311.51,District_A,Urban,female,48,5,tvet,no,,no,Company_A,Company_B,,Company_B,yes,no,no,yes,yes,no,yes,no,yes,yes,no,no
2069,NA,NA,TRUE,NA,NA,NA,629.81,District_B,Rural,female,26,3,primary 3,no,yes,no,,,,,,,,,,,,,,,,
2070,TRUE,TRUE,TRUE,TRUE,TRUE,NA,371.78,District_B,Rural,male,41,6,secondary 5,no,yes,no,Company_A,Company_B,,Company_A,yes,no,,yes,yes,yes,yes,no,no,,no,no
2071,TRUE,NA,TRUE,TRUE,NA,NA,371.78,District_B,Rural,female,33,6,secondary 6,no,yes,no,Company_A,Company_B,,Company_A,yes,no,no,yes,yes,no,yes,no,yes,yes,no,no
2072,TRUE,NA,NA,NA,NA,NA,625.47,District_B,Rural,male,24,3,secondary 6,no,yes,no,Company_C,,,,yes,,,yes,yes,no,yes,no,yes,yes,no,no
2073,TRUE,TRUE,TRUE,NA,TRUE,NA,111.35,District_A,Rural,male,38,10,primary 5,no,yes,no,Company_A,Company_B,,Company_A,yes,no,,yes,yes,yes,yes,no,no,yes,no,yes
2074,NA,NA,NA,NA,NA,TRUE,"1,124.39",District_C,Rural,female,71,5,primary 5,no,yes,,,,,,,,,,,,,,,,,
2075,NA,NA,NA,TRUE,NA,NA,284.43,District_C,Rural,female,26,13,primary 4,yes,yes,no,,,,,,,,no,no,no,no,no,yes,,no,no
2076,TRUE,NA,NA,NA,NA,NA,658.71,District_B,Rural,female,41,5,primary 6,no,yes,no,Company_A,Company_B,,Company_A,,no,,yes,yes,no,yes,no,yes,yes,yes,no
2077,TRUE,TRUE,TRUE,NA,NA,NA,"2,572.14",District_C,Rural,female,57,5,primary 6,no,yes,no,Company_A,Company_B,,Company_B,,yes,,yes,yes,yes,yes,yes,no,,no,yes
2078,TRUE,TRUE,TRUE,TRUE,NA,NA,337.16,District_C,Rural,male,32,6,primary 3,no,yes,yes,Company_B,,,,yes,yes,,no,no,no,no,no,yes,,no,no
2079,TRUE,NA,NA,TRUE,NA,NA,385.54,District_C,Rural,male,28,5,secondary 6,no,yes,no,Company_B,Company_C,,Company_B,no,no,,no,yes,no,yes,no,no,,yes,no
2080,NA,NA,TRUE,NA,NA,NA,158.29,District_B,Rural,female,24,4,primary 2,no,yes,no,,,,,,,,,,,,,,,,
2081,TRUE,NA,NA,TRUE,NA,NA,298.03,District_C,Rural,male,43,5,primary 6,no,no,yes,Company_B,,,,yes,no,,yes,no,no,no,no,yes,,no,yes
2082,TRUE,NA,NA,TRUE,NA,NA,511.74,District_C,Rural,male,33,4,primary 6,no,yes,no,Company_B,,,,yes,,,no,yes,no,no,no,no,,no,no
2083,TRUE,TRUE,NA,NA,NA,NA,170.66,District_A,Urban,female,31,4,university,no,no,no,Company_A,,,,,no,no,yes,yes,no,no,no,yes,yes,yes,no
2084,NA,NA,NA,NA,NA,TRUE,203.07,District_B,Rural,female,50,3,primary 1,yes,yes,no,,,,,,no,,no,no,no,no,no,yes,,no,no
2085,NA,NA,TRUE,TRUE,NA,NA,236.69,District_A,Rural,male,30,3,primary 5,yes,yes,yes,,,,,,,,,,,,,,,,
2086,TRUE,TRUE,NA,TRUE,NA,NA,437.83,District_A,Urban,male,31,4,university,no,yes,no,Company_A,,,,yes,no,,yes,yes,no,yes,no,yes,,yes,no
2087,TRUE,NA,NA,NA,NA,NA,380.45,District_B,Rural,male,37,5,primary 6,no,yes,no,Company_A,,,,yes,no,,yes,yes,no,no,no,yes,yes,no,no
2088,TRUE,NA,TRUE,NA,NA,NA,173.56,District_B,Rural,female,26,5,primary 6,no,yes,no,Company_A,Company_B,Company_C,Company_A,yes,no,no,yes,yes,yes,yes,no,yes,yes,yes,no
